,Country,Death,Confirmed,Recovered,Date,DeathAccumulated,ConfirmedAccumulated,RecoveredAccumulated,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,LOCATION,Year,Total population,Acute_myocardial_infarction,Asthma,Chronic_obstructive_Pulmonary_diseases,Diabetes_mellitus,Diseases_of_the_respiratory_system,Influenza,Ischaemic_heart_diseases,Pneumonia,Population__65_years_old_and_over,Population__80_years_old_and_over,Air_pollution,Rooms_per_person,Number of people per household,Single person households,Population__65_to_80_years_old,retail_and_recreation_percent_change_from_baseline_Lag_23,grocery_and_pharmacy_percent_change_from_baseline_Lag_23,parks_percent_change_from_baseline_Lag_23,transit_stations_percent_change_from_baseline_Lag_23,workplaces_percent_change_from_baseline_Lag_23,residential_percent_change_from_baseline_Lag_23,Confirmed_Lag_14,TimeSince1stDeath,DeathNotNormalized,ConfirmedNotNormalized,RecoveredNotNormalized
154,Italy,0.27663161815418047,1.6087445889085377,0.0,2020-03-10,631,10149,724,-42.19047619047619,-1.5238095238095237,-31.047619047619047,-46.666666666666664,-29.571428571428573,14.714285714285714,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,3.857142857142857,3.2857142857142856,32.57142857142857,12.952380952380953,0.47619047619047616,-1.4761904761904763,93.0,18.0,168.0,977.0,0.0
155,Italy,0.32273688784654386,3.808624599944163,0.528563984687452,2020-03-11,827,12462,1045,-51.57142857142857,-15.476190476190476,-33.76190476190476,-53.04761904761905,-35.666666666666664,17.523809523809526,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,0.047619047619047616,0.9523809523809523,7.761904761904762,3.4285714285714284,0.8571428571428571,-0.38095238095238093,131.0,19.0,196.0,2313.0,321.0
156,Italy,0.31121057042345307,4.365181069801979,0.0,2020-03-12,1016,15113,1045,-69.66666666666667,-24.38095238095238,-59.04761904761905,-63.857142857142854,-45.714285714285715,23.095238095238095,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,2.2857142857142856,0.6666666666666666,18.285714285714285,4.333333333333333,1.2380952380952381,-0.2857142857142857,202.0,20.0,189.0,2651.0,0.0
157,Italy,0.41165419368181616,4.193932925230343,0.6487670092425423,2020-03-13,1266,17660,1439,-74.38095238095238,-29.19047619047619,-62.714285714285715,-68.52380952380952,-51.714285714285715,26.523809523809526,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-0.19047619047619047,0.047619047619047616,5.666666666666667,1.9523809523809523,0.9047619047619048,-0.19047619047619047,233.0,21.0,250.0,2547.0,394.0
158,Italy,0.2881579355772713,5.758218861221245,0.8677670402812686,2020-03-14,1441,21157,1966,-82.85714285714286,-42.57142857142857,-76.47619047619048,-74.38095238095238,-56.80952380952381,24.9,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,1.6666666666666667,0.8571428571428571,14.904761904761905,4.428571428571429,0.2857142857142857,-0.38095238095238093,240.0,22.0,175.0,3497.0,527.0
159,Italy,0.6059549730996334,5.91135422127088,0.6076015898743606,2020-03-15,1809,24747,2335,-89.9047619047619,-61.19047619047619,-80.04761904761905,-79.71428571428571,-54.57142857142857,22.0,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,1.7142857142857142,1.9047619047619047,17.857142857142858,5.857142857142857,-0.09523809523809523,-0.5238095238095238,566.0,23.0,368.0,3590.0,369.0
160,Italy,0.5746692543798153,5.323512032693246,0.6816993447370876,2020-03-16,2158,27980,2749,-74.61904761904762,-37.61904761904762,-65.9047619047619,-72.57142857142857,-56.38095238095238,26.095238095238095,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-0.09523809523809523,4.142857142857143,29.80952380952381,9.238095238095237,-0.19047619047619047,-0.47619047619047616,342.0,24.0,349.0,3233.0,414.0
161,Italy,0.5680827872809063,5.8059707476883355,0.31615042074763483,2020-03-17,2503,31506,2941,-76.76190476190476,-42.333333333333336,-65.47619047619048,-73.33333333333333,-59.42857142857143,27.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,0.0,15.047619047619047,33.714285714285715,13.619047619047619,1.2857142857142858,-0.7142857142857143,466.0,25.0,345.0,3526.0,192.0
162,Italy,0.7821429679954508,6.927316771277603,1.784932583804355,2020-03-18,2978,35713,4025,-78.28571428571429,-44.095238095238095,-69.52380952380952,-74.47619047619048,-60.19047619047619,28.428571428571427,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,0.5714285714285714,21.61904761904762,24.047619047619047,-7.0,-12.285714285714286,3.0476190476190474,587.0,26.0,475.0,4207.0,1084.0
163,Italy,0.703105362808542,8.763294475098503,0.6833459615118149,2020-03-19,3405,41035,4440,-78.71428571428571,-45.0,-71.95238095238095,-75.9047619047619,-61.61904761904762,29.61904761904762,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-1.9047619047619047,5.761904761904762,27.333333333333332,-9.761904761904763,-14.095238095238095,4.142857142857143,769.0,27.0,427.0,5322.0,415.0
164,Italy,1.032428717753995,9.856648013517407,0.0,2020-03-20,4032,47021,4440,-79.66666666666667,-41.23809523809524,-75.76190476190476,-76.95238095238095,-62.095238095238095,31.095238095238095,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-10.142857142857142,-2.9047619047619047,-7.380952380952381,-16.428571428571427,-10.333333333333334,4.714285714285714,778.0,28.0,627.0,5986.0,0.0
165,Italy,1.305767102358721,10.796866191886675,2.687278576354896,2020-03-21,4825,53578,6072,-85.52380952380952,-50.76190476190476,-84.19047619047619,-79.76190476190476,-61.80952380952381,26.65,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-7.0,-1.4761904761904763,-1.619047619047619,-15.428571428571429,-9.047619047619047,4.666666666666667,1247.0,29.0,793.0,6557.0,1632.0
166,Italy,1.0719475203474493,9.15518926748359,1.5675791695403558,2020-03-22,5476,59138,7024,-94.47619047619048,-86.47619047619048,-89.95238095238095,-86.19047619047619,-62.714285714285715,24.263157894736842,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-4.761904761904762,-0.6190476190476191,9.095238095238095,-14.523809523809524,-8.80952380952381,4.142857142857143,1492.0,30.0,651.0,5560.0,952.0
167,Italy,0.9896166816110862,7.885647734168871,0.0,2020-03-23,6077,63927,7024,-79.80952380952381,-45.95238095238095,-79.14285714285714,-79.61904761904762,-66.52380952380952,30.61904761904762,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-6.857142857142857,0.19047619047619047,6.380952380952381,-10.428571428571429,-5.428571428571429,2.8095238095238093,1797.0,31.0,601.0,4789.0,0.0
168,Italy,1.2234362636223577,8.643091450543412,2.1438950406948987,2020-03-24,6820,69176,8326,-81.52380952380952,-49.61904761904762,-78.61904761904762,-79.14285714285714,-68.14285714285714,31.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-13.952380952380953,-2.4285714285714284,-18.523809523809526,-19.19047619047619,-4.285714285714286,3.857142857142857,977.0,32.0,743.0,5249.0,1302.0
169,Italy,1.1246392571387218,8.57887339632905,1.7058949786174462,2020-03-25,7503,74386,9362,-83.14285714285714,-52.38095238095238,-81.38095238095238,-80.42857142857143,-69.0,32.61904761904762,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-10.428571428571429,-4.333333333333333,-20.857142857142858,-17.285714285714285,-5.0,3.7142857142857144,2313.0,33.0,683.0,5210.0,1036.0
170,Italy,1.1723911436058125,10.213963853633222,1.6449701579525375,2020-03-26,8215,80589,10361,-84.04761904761905,-53.333333333333336,-82.71428571428571,-81.71428571428571,-70.80952380952381,34.285714285714285,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-5.714285714285714,-0.6666666666666666,-6.476190476190476,-14.857142857142858,-4.619047619047619,3.142857142857143,2651.0,34.0,712.0,6203.0,999.0
171,Italy,1.5132408159743562,9.729858521863406,0.9698572803143588,2020-03-27,9134,86498,10950,-82.38095238095238,-46.285714285714285,-81.23809523809524,-81.14285714285714,-69.61904761904762,34.904761904761905,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-5.142857142857143,1.619047619047619,2.0476190476190474,-13.714285714285714,-4.857142857142857,2.9523809523809526,2547.0,35.0,919.0,5909.0,589.0
172,Italy,1.4638423127325382,9.83688861222068,2.361248454958898,2020-03-28,10023,92472,12384,-86.19047619047619,-52.904761904761905,-84.9047619047619,-81.14285714285714,-64.04761904761905,27.65,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-10.523809523809524,1.2857142857142858,-8.428571428571429,-22.428571428571427,-15.333333333333334,6.380952380952381,3497.0,36.0,889.0,5974.0,1434.0
173,Italy,1.2448422816938123,8.59039971375214,1.0637144364738131,2020-03-29,10779,97689,13030,-94.28571428571429,-86.66666666666667,-88.76190476190476,-86.23809523809524,-62.523809523809526,23.94736842105263,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-12.904761904761905,1.0,-7.190476190476191,-25.0,-16.047619047619047,7.190476190476191,3590.0,37.0,756.0,5217.0,646.0
174,Italy,1.3370528210785388,6.668797937645422,2.6181206718163508,2020-03-30,11591,101739,14620,-80.9047619047619,-47.714285714285715,-77.52380952380952,-79.14285714285714,-67.42857142857143,30.761904761904763,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-18.19047619047619,2.761904761904762,-3.761904761904762,-23.857142857142858,-14.523809523809524,6.571428571428571,3233.0,38.0,812.0,4050.0,1590.0
175,Italy,1.3782182404467205,6.673737787969603,1.8260980031725367,2020-03-31,12428,105792,15729,-90.28571428571429,-43.57142857142857,-75.76190476190476,-77.47619047619048,-68.47619047619048,31.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-27.80952380952381,4.095238095238095,-0.9523809523809523,-24.714285714285715,-9.333333333333334,5.904761904761905,3526.0,39.0,837.0,4053.0,1109.0
176,Italy,1.1970903952267213,7.87412141674578,1.840917554145082,2020-04-01,13155,110574,16847,-90.14285714285714,-42.095238095238095,-76.57142857142857,-76.47619047619048,-67.95238095238095,31.714285714285715,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-27.571428571428573,-0.6190476190476191,-21.142857142857142,-37.38095238095238,-22.476190476190474,10.238095238095237,4207.0,40.0,727.0,4782.0,1118.0
177,Italy,1.2514287487927211,7.6864071044268725,2.356308604634716,2020-04-02,13915,115242,18278,-89.80952380952381,-41.23809523809524,-76.0952380952381,-76.76190476190476,-67.9047619047619,32.42857142857143,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-42.19047619047619,-1.5238095238095237,-31.047619047619047,-46.666666666666664,-29.571428571428573,14.714285714285714,5322.0,41.0,760.0,4668.0,1431.0
178,Italy,1.2613084494410847,7.549737912124509,2.4369928265963514,2020-04-03,14681,119827,19758,-84.42857142857143,-37.80952380952381,-77.23809523809524,-78.0952380952381,-67.28571428571429,33.38095238095238,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-51.57142857142857,-15.476190476190476,-33.76190476190476,-53.04761904761905,-35.666666666666664,17.523809523809526,5986.0,42.0,766.0,4585.0,1480.0
179,Italy,1.1213460235892674,7.911993602564507,2.0385115671123537,2020-04-04,15362,124632,20996,-88.28571428571429,-46.76190476190476,-83.57142857142857,-79.57142857142857,-62.142857142857146,27.05,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-69.66666666666667,-24.38095238095238,-59.04761904761905,-63.857142857142854,-45.714285714285715,23.095238095238095,6557.0,43.0,681.0,4805.0,1238.0
180,Italy,0.864473806731814,7.1067979997228745,1.3485791385016297,2020-04-05,15887,128948,21815,-94.9047619047619,-84.42857142857143,-88.47619047619048,-85.52380952380952,-61.476190476190474,24.105263157894736,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-74.38095238095238,-29.19047619047619,-62.714285714285715,-68.52380952380952,-51.714285714285715,26.523809523809526,5560.0,44.0,525.0,4316.0,819.0
181,Italy,1.0472482687265403,5.926173772243425,1.6828423437712643,2020-04-06,16523,132547,22837,-82.14285714285714,-39.904761904761905,-74.80952380952381,-76.61904761904762,-64.57142857142857,29.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-82.85714285714286,-42.57142857142857,-76.47619047619048,-74.38095238095238,-56.80952380952381,24.9,4789.0,45.0,636.0,3599.0,1022.0
182,Italy,0.9945565319352679,5.004068378396157,2.5604890847008965,2020-04-07,17127,135586,24392,-81.14285714285714,-38.476190476190474,-73.19047619047619,-76.0952380952381,-65.52380952380952,30.095238095238095,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-89.9047619047619,-61.19047619047619,-80.04761904761905,-79.71428571428571,-54.57142857142857,22.0,5249.0,46.0,604.0,3039.0,1555.0
183,Italy,0.8924662919021775,6.3164219478537875,3.456248610152528,2020-04-08,17669,139422,26491,-81.33333333333333,-36.95238095238095,-74.76190476190476,-75.47619047619048,-64.9047619047619,29.80952380952381,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-74.61904761904762,-37.61904761904762,-65.9047619047619,-72.57142857142857,-56.38095238095238,26.095238095238095,5210.0,47.0,542.0,3836.0,2099.0
184,Italy,1.0044362325836316,6.92237692095342,3.258654597185257,2020-04-09,18279,143626,28470,-80.57142857142857,-32.523809523809526,-74.9047619047619,-75.38095238095238,-65.38095238095238,30.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-76.76190476190476,-42.333333333333336,-65.47619047619048,-73.33333333333333,-59.42857142857143,27.571428571428573,6203.0,48.0,610.0,4204.0,1979.0
185,Italy,0.9385715615945408,6.505782876947423,3.2685342978336207,2020-04-10,18849,147577,30455,-80.28571428571429,-26.714285714285715,-75.14285714285714,-75.57142857142857,-66.0952380952381,32.0,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-78.28571428571429,-44.095238095238095,-69.52380952380952,-74.47619047619048,-60.19047619047619,28.428571428571427,5909.0,49.0,570.0,3951.0,1985.0
186,Italy,1.0192557835561769,7.72921914056978,3.4233162746579833,2020-04-11,19468,152271,32534,-85.42857142857143,-41.42857142857143,-82.14285714285714,-77.57142857142857,-61.095238095238095,26.2,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-78.71428571428571,-45.0,-71.95238095238095,-75.9047619047619,-61.61904761904762,29.61904761904762,5974.0,50.0,619.0,4694.0,2079.0
187,Italy,0.7096918299074512,6.737955842183967,2.761376331217623,2020-04-12,19899,156363,34211,-95.71428571428571,-93.04761904761905,-89.71428571428571,-87.47619047619048,-64.66666666666667,24.842105263157894,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-79.66666666666667,-41.23809523809524,-75.76190476190476,-76.95238095238095,-62.095238095238095,31.095238095238095,5217.0,51.0,431.0,4092.0,1677.0
188,Italy,0.9319850944956317,5.1917826907150655,2.015458932266172,2020-04-13,20465,159516,35435,-95.47619047619048,-93.42857142857143,-84.76190476190476,-89.71428571428571,-88.76190476190476,38.8,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-85.52380952380952,-50.76190476190476,-84.19047619047619,-79.76190476190476,-61.80952380952381,26.65,4050.0,52.0,566.0,3153.0,1224.0
189,Italy,0.9912632983858133,4.893745054489431,2.791015433162714,2020-04-14,21067,162488,37130,-81.14285714285714,-42.285714285714285,-74.61904761904762,-75.76190476190476,-63.57142857142857,29.19047619047619,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-94.47619047619048,-86.47619047619048,-89.95238095238095,-86.19047619047619,-62.714285714285715,24.263157894736842,4053.0,53.0,602.0,2972.0,1695.0
190,Italy,0.9517444957923591,4.3915269381976145,1.5840453372876286,2020-04-15,21645,165155,38092,-80.14285714285714,-38.38095238095238,-73.71428571428571,-74.19047619047619,-62.23809523809524,29.19047619047619,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-79.80952380952381,-45.95238095238095,-79.14285714285714,-79.61904761904762,-66.52380952380952,30.61904761904762,4782.0,54.0,578.0,2667.0,962.0
191,Italy,0.864473806731814,6.234091109117424,3.4117899572348924,2020-04-16,22170,168941,40164,-79.0,-38.285714285714285,-73.04761904761905,-74.14285714285714,-61.714285714285715,29.666666666666668,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-81.52380952380952,-49.61904761904762,-78.61904761904762,-79.14285714285714,-68.14285714285714,31.571428571428573,4668.0,55.0,525.0,3786.0,2072.0
192,Italy,0.9468046454681772,5.7516323941223355,4.22027879362598,2020-04-17,22745,172434,42727,-78.85714285714286,-34.904761904761905,-73.0,-74.52380952380952,-61.333333333333336,30.666666666666668,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-83.14285714285714,-52.38095238095238,-81.38095238095238,-80.42857142857143,-69.0,32.61904761904762,4585.0,56.0,575.0,3493.0,2563.0
193,Italy,0.7936692854185415,5.748339160572882,3.622556904399982,2020-04-18,23227,175925,44927,-84.23809523809524,-47.142857142857146,-80.52380952380952,-76.28571428571429,-56.666666666666664,25.25,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-84.04761904761905,-53.333333333333336,-82.71428571428571,-81.71428571428571,-70.80952380952381,34.285714285714285,4805.0,57.0,482.0,3491.0,2200.0
194,Italy,0.7129850634569056,5.017241312593976,3.504000496619619,2020-04-19,23660,178972,47055,-93.76190476190476,-84.85714285714286,-86.28571428571429,-83.95238095238095,-56.714285714285715,23.0,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-82.38095238095238,-46.285714285714285,-81.23809523809524,-81.14285714285714,-69.61904761904762,34.904761904761905,4316.0,58.0,433.0,3047.0,2128.0
195,Italy,0.7475640157261781,3.714767443784709,3.000135763553076,2020-04-20,24114,181228,48877,-78.76190476190476,-48.0,-77.23809523809524,-76.28571428571429,-59.904761904761905,28.095238095238095,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-86.19047619047619,-52.904761904761905,-84.9047619047619,-81.14285714285714,-64.04761904761905,27.65,3599.0,59.0,454.0,2256.0,1822.0
196,Italy,0.8792933577043592,4.493617178230705,4.483737477582341,2020-04-21,24648,183957,51600,-78.71428571428571,-45.04761904761905,-74.19047619047619,-74.71428571428571,-60.095238095238095,28.61904761904762,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-94.28571428571429,-86.66666666666667,-88.76190476190476,-86.23809523809524,-62.523809523809526,23.94736842105263,3039.0,60.0,534.0,2729.0,2723.0
197,Italy,0.7195715305558147,5.549098530830882,4.84599316802234,2020-04-22,25085,187327,54543,-79.19047619047619,-45.42857142857143,-74.57142857142857,-74.0952380952381,-59.42857142857143,28.428571428571427,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-80.9047619047619,-47.714285714285715,-77.52380952380952,-79.14285714285714,-67.42857142857143,30.761904761904763,3836.0,61.0,437.0,3370.0,2943.0
198,Italy,0.7640301834734508,4.356947985928342,4.994188677747794,2020-04-23,25549,189973,57576,-77.80952380952381,-40.38095238095238,-71.80952380952381,-73.04761904761905,-59.333333333333336,28.571428571428573,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-90.28571428571429,-43.57142857142857,-75.76190476190476,-77.47619047619048,-68.47619047619048,31.571428571428573,4204.0,62.0,464.0,2646.0,3033.0
199,Italy,0.6915790453854511,4.974429276451066,4.811414215753067,2020-04-24,25969,192994,60498,-74.61904761904762,-25.714285714285715,-69.52380952380952,-71.28571428571429,-58.333333333333336,28.19047619047619,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-90.14285714285714,-42.095238095238095,-76.57142857142857,-76.47619047619048,-67.95238095238095,31.714285714285715,3951.0,63.0,420.0,3021.0,2922.0
200,Italy,0.6833459615118149,3.881075738032163,4.3174291833348875,2020-04-25,26384,195351,63120,-93.28571428571429,-88.04761904761905,-82.42857142857143,-83.19047619047619,-71.0952380952381,28.55,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-89.80952380952381,-41.23809523809524,-76.0952380952381,-76.76190476190476,-67.9047619047619,32.42857142857143,4694.0,64.0,415.0,2357.0,2622.0
201,Italy,0.4281203614290888,3.8267373844661634,2.977083128706895,2020-04-26,26644,197675,64928,-91.9047619047619,-79.25,-83.52380952380952,-81.14285714285714,-52.904761904761905,21.95,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-84.42857142857143,-37.80952380952381,-77.23809523809524,-78.0952380952381,-67.28571428571429,33.38095238095238,4092.0,65.0,260.0,2324.0,1808.0
202,Italy,0.5483233859841791,2.8634665712507132,2.792662049937441,2020-04-27,26977,199414,66624,-71.57142857142857,-33.333333333333336,-65.80952380952381,-69.66666666666667,-55.38095238095238,25.047619047619047,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-88.28571428571429,-46.76190476190476,-83.57142857142857,-79.57142857142857,-62.142857142857146,27.05,3153.0,66.0,333.0,1739.0,1696.0
203,Italy,0.6290076079458151,3.4430756759547103,3.815211067043072,2020-04-28,27359,201505,68941,-74.9047619047619,-38.95238095238095,-67.66666666666667,-71.0,-56.476190476190474,25.0,ITA,2015,60730585,42.516999999999996,0.6970000000000001,36.117,36.631,79.891,0.945,120.486,19.153,21.8,6.5,18.0,1.4,2.3,31.083000000000002,15.3,-94.9047619047619,-84.42857142857143,-88.47619047619048,-85.52380952380952,-61.476190476190474,24.105263157894736,2972.0,67.0,382.0,2091.0,2317.0
204,France,0.0015034754790215707,0.0015034754790215707,0.0030069509580431413,2020-02-15,1,12,4,-0.7857142857142857,-0.6428571428571429,23.142857142857142,20.714285714285715,-1.5714285714285714,-0.6428571428571429,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-40.294117647058826,-10.421052631578947,87.125,-50.1578947368421,-15.31578947368421,3.8461538461538463,19.0,0.0,1.0,1.0,2.0
205,France,0.0015034754790215707,0.006013901916086283,0.0,2020-02-26,2,18,11,-5.714285714285714,-2.642857142857143,7.142857142857143,-8.642857142857142,-15.142857142857142,3.0714285714285716,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-31.157894736842106,-4.526315789473684,75.1,-38.166666666666664,-27.789473684210527,7.526315789473684,31.0,1.0,1.0,4.0,0.0
